isogroupDN90374_c0_g1	GO:0005737;GO:0005829;GO:0005794;GO:0030496;GO:0005096;GO:0005093;GO:0050771;GO:0090315;GO:0015031;GO:0032482;GO:0016192
isogroupDN74746_c1_g1	GO:0005737;GO:0005829;GO:0043231;GO:0016607;GO:0005654;GO:0005634;GO:0000151;GO:0002039;GO:0042803;GO:0005102;GO:0061630;GO:0008270;GO:0032436;GO:0031398;GO:0051865;GO:0016567;GO:0006511
isogroupDN73983_c2_g1	GO:0005829;GO:0005794;GO:0043231;GO:0005730;GO:0005634;GO:0046872;GO:0004842;GO:0006915
isogroupDN61625_c0_g1	GO:0016021
isogroupDN103354_c0_g1	GO:0005737;GO:0005829;GO:0005794;GO:0005730;GO:0005634;GO:0140297;GO:0070530;GO:0003950;GO:1990404;GO:0003714;GO:0048147;GO:0010629;GO:0032088;GO:1900045;GO:0045071;GO:0006471;GO:0070213;GO:0140289;GO:0070212;GO:0010847;GO:0019985
isogroupDN60991_c0_g2	GO:0033971;GO:0006144
isogroupDN69909_c8_g4	GO:0080008;GO:0046872;GO:0002376;GO:0000209;GO:0032814
isogroupDN71801_c3_g1	GO:0016021;GO:0016020;GO:0005886;GO:0000210;GO:0008270;GO:0007154
isogroupDN72278_c8_g1	GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0070300;GO:1990050;GO:1901611;GO:0035091;GO:0008526;GO:0046488;GO:0015914;GO:0007165
isogroupDN69972_c3_g7	GO:0071818;GO:0005829;GO:0005576;GO:0005634;GO:0031593;GO:0070628;GO:0043022;GO:0007420;GO:0006325;GO:0061857;GO:0071712;GO:0018393;GO:0042771;GO:0070059;GO:0001822;GO:0030324;GO:0032435;GO:0045861;GO:0010498;GO:0050821;GO:0045995;GO:0007283;GO:0007130;GO:0071816;GO:0030433;GO:0006511
isogroupDN25894_c0_g1	GO:0016021;GO:0005886;GO:0004930
isogroupDN73976_c2_g1	GO:0005783;GO:0005789;GO:0016021;GO:0016020;GO:0042645;GO:0005635;GO:0045296;GO:0003723;GO:0046579;GO:0007165
isogroupDN70918_c6_g9	GO:0016324;GO:0120199;GO:0005737;GO:0005887;GO:0016020;GO:0005886;GO:0031982;GO:0005262;GO:0008273;GO:0048306;GO:0005432;GO:0005516;GO:0015293;GO:0097186;GO:1990034;GO:0055074;GO:0098703;GO:0070588;GO:0006874;GO:0071486;GO:0036368;GO:0050911;GO:0042756;GO:0086009;GO:0050849;GO:0021630;GO:0007602;GO:0010628;GO:0071805;GO:1903998;GO:0008277;GO:0010469;GO:1990680;GO:1990834;GO:0007608;GO:0035725
isogroupDN52262_c1_g2	GO:0005581;GO:0005737;GO:0031012;GO:0005615;GO:0005109;GO:0017147;GO:0016477;GO:0090103;GO:0090177;GO:0060122;GO:0090090;GO:0043932;GO:0045669;GO:0033690;GO:0032092;GO:0060071
isogroupDN70756_c7_g1	GO:0035631;GO:0005938;GO:0009898;GO:0005829;GO:0005811;GO:0005634;GO:0048471;GO:0042826;GO:0042802;GO:0031435;GO:0043422;GO:0047485;GO:0031996;GO:0005164;GO:0032813;GO:0031624;GO:0061630;GO:0031625;GO:0004842;GO:0008270;GO:0007250;GO:0019886;GO:0045453;GO:0048468;GO:0006974;GO:0071222;GO:0007249;GO:0001701;GO:0070498;GO:0097400;GO:0043011;GO:0000122;GO:0001843;GO:0042475;GO:0001503;GO:0030316;GO:0043123;GO:0032735;GO:0032743;GO:0032755;GO:0046330;GO:0043507;GO:1904996;GO:0031666;GO:0051092;GO:1901224;GO:0045672;GO:0002726;GO:0042102;GO:0045944;GO:2000679;GO:0051865;GO:0070534;GO:0042981;GO:0043122;GO:0002637;GO:0050852;GO:0042088;GO:0033209
isogroupDN64877_c0_g1	GO:0005813;GO:0005737;GO:0030496;GO:0072686;GO:1990023;GO:0097431;GO:0019900;GO:0007049;GO:0051301;GO:0007346
isogroupDN72753_c0_g1	GO:0005829;GO:0030552
isogroupDN56122_c1_g1	GO:0016021;GO:0016020;GO:0005262;GO:0005509;GO:0030246;GO:0001965;GO:0050982
isogroupDN73535_c0_g1	GO:0005634;GO:0046872;GO:0046983;GO:0006355
isogroupDN71547_c18_g1	GO:0072562;GO:0005581;GO:0062023;GO:0005576;GO:0005615;GO:1905370;GO:0003823;GO:0030246;GO:0046872;GO:0006956;GO:0001867;GO:0051607;GO:1902679;GO:0046597;GO:1903028;GO:0006508;GO:0043654
isogroupDN71528_c3_g1	GO:0035578;GO:0005829;GO:0005576;GO:0005886;GO:0046872;GO:0106306;GO:0106307
isogroupDN103087_c0_g1	GO:0005576
isogroupDN60231_c0_g2	GO:0008168
isogroupDN59022_c0_g1	GO:0005634;GO:0005524;GO:0016887;GO:0003729;GO:0003723;GO:0003724
isogroupDN90823_c0_g1	GO:0005887;GO:0005369;GO:0006836;GO:0035725;GO:0015734
isogroupDN73724_c3_g1	GO:0016491
isogroupDN36302_c0_g2	GO:0005524;GO:0004687;GO:0004674
isogroupDN74147_c6_g1	GO:0005829;GO:0005654;GO:0003880;GO:0018423;GO:0008757;GO:0006481;GO:0006464;GO:0000086;GO:0031333;GO:0006479;GO:0042981;GO:0010906;GO:0090266
isogroupDN39634_c0_g2	GO:0000139;GO:0017119;GO:0009506;GO:0042803;GO:0007030;GO:0048193;GO:0006891;GO:0009860;GO:0015031
isogroupDN96653_c0_g1	GO:0005789;GO:0016021;GO:0016020;GO:0008117;GO:0042392;GO:0046839;GO:0009737;GO:0006665;GO:0090332
isogroupDN71139_c1_g3	
isogroupDN55014_c1_g1	GO:0005737
isogroupDN76004_c0_g1	GO:0005829;GO:0005634;GO:0009536;GO:0030234;GO:0019762;GO:0080028
isogroupDN61909_c2_g1	GO:0003676;GO:0008270;GO:0015074
isogroupDN112780_c0_g1	GO:0043596;GO:0005654;GO:0005524;GO:0036310;GO:0004520;GO:0004386;GO:0070530;GO:0046872;GO:0006974;GO:0006281;GO:0036292;GO:0045910;GO:0031297;GO:0048478;GO:0009411
isogroupDN70803_c1_g1	GO:0005634;GO:0000932;GO:0005665;GO:0003899;GO:0003697;GO:0003727;GO:0031369;GO:0006915;GO:0000291;GO:0060213;GO:0045948;GO:0006366;GO:0006367
isogroupDN88790_c0_g1	GO:0005903;GO:0005737;GO:0004602;GO:0004364;GO:0098869;GO:0006749
isogroupDN66375_c0_g1	GO:0005096;GO:0046872
isogroupDN66782_c1_g1	GO:0010494;GO:0005741;GO:0031380;GO:0004386;GO:0003723;GO:0008270;GO:0002218;GO:0042742;GO:0051607;GO:0031048;GO:0045071
isogroupDN81975_c0_g1	GO:0005829;GO:0051539;GO:0005524;GO:0016887;GO:0051536;GO:0046872;GO:0016226
isogroupDN43563_c1_g1	GO:0003723;GO:0016423;GO:0030488
isogroupDN12941_c0_g1	GO:0005680;GO:0005829;GO:0005654;GO:0031625;GO:0007049;GO:0051301;GO:0010629;GO:0045773;GO:0050775;GO:0090129;GO:0031915;GO:0070979;GO:0006511
isogroupDN73306_c5_g1	GO:0060170;GO:0016021;GO:0005886;GO:0004930;GO:0007189;GO:0007166;GO:0048512;GO:0007186;GO:0051482;GO:0060019
isogroupDN55140_c0_g1	GO:0016021;GO:0005886;GO:0004989;GO:0008226;GO:0007189;GO:0071418;GO:0071927;GO:0071928
isogroupDN67995_c1_g2	GO:0005829;GO:0016021;GO:0016020;GO:0005741;GO:0005739;GO:0034237;GO:0003723;GO:0140374;GO:0006915
isogroupDN13813_c0_g1	GO:0005737;GO:0031410;GO:0031234;GO:0019898;GO:0033163;GO:0005886;GO:0005524;GO:0005509;GO:0009931;GO:0106310;GO:0004712;GO:1903307;GO:0006468
isogroupDN73983_c0_g1	GO:0060271
isogroupDN64564_c0_g1	GO:0005737;GO:0031510;GO:0008022;GO:0019948;GO:0060216;GO:0061484;GO:0032446;GO:0016925
isogroupDN71000_c2_g1	GO:0005871;GO:0005874;GO:0031966;GO:0005524;GO:0016887;GO:0008017;GO:0003777;GO:0007018;GO:0007005;GO:0072384
isogroupDN64041_c0_g1	GO:0005737;GO:0098978;GO:0098793;GO:0019005;GO:0098685;GO:0045202;GO:0001662;GO:0099575;GO:2000300;GO:0031146
isogroupDN42844_c2_g1	GO:0031428;GO:0005730;GO:0005634;GO:0032040;GO:0030515;GO:0006364
isogroupDN70689_c1_g1	GO:0005737;GO:0098982;GO:0016021;GO:0005887;GO:0099055;GO:0099056;GO:0043005;GO:0005886;GO:0005332;GO:0008028;GO:0042165;GO:0007420;GO:0051936;GO:0015718;GO:0009410;GO:0035725
isogroupDN70064_c1_g2	GO:0016567;GO:0030433
isogroupDN73630_c3_g1	GO:0005737;GO:0097224;GO:0007283
isogroupDN96457_c0_g1	GO:0016323;GO:0009986;GO:0005737;GO:0005829;GO:0009897;GO:0070062;GO:0005615;GO:0005739;GO:0005634;GO:0005782;GO:0005777;GO:0005524;GO:0004175;GO:0042802;GO:0043559;GO:0004222;GO:0042277;GO:0042803;GO:0140036;GO:0001618;GO:0008270;GO:0097242;GO:0150094;GO:0050435;GO:0019885;GO:0010815;GO:0044257;GO:0008340;GO:0042447;GO:1901143;GO:1901142;GO:0008286;GO:0043171;GO:0032092;GO:0045732;GO:0030163;GO:0006508;GO:0051603;GO:1903715;GO:0010992
isogroupDN50815_c0_g2	GO:0005789;GO:0016021;GO:0005811;GO:0004144;GO:0006071;GO:0034389;GO:0006629;GO:0046460;GO:0019432
isogroupDN52476_c0_g1	GO:0016021;GO:0005887;GO:0045202;GO:0001591;GO:0008227;GO:0004930;GO:0071880;GO:0007615;GO:0007212;GO:0007186
isogroupDN17838_c0_g1	GO:0005737;GO:0005829;GO:0005874;GO:0036158
isogroupDN72722_c1_g2	GO:0005952;GO:0005737;GO:0045202;GO:0030552;GO:0004862;GO:0008603;GO:0034236;GO:0007015;GO:0019933;GO:0007591;GO:2000480;GO:0045879;GO:0007274;GO:0008355;GO:0008103;GO:2000253;GO:0045880;GO:0045471;GO:0007283;GO:0007419
isogroupDN71023_c3_g1	GO:0003964
isogroupDN88933_c0_g1	GO:0005737;GO:0005783;GO:0005794;GO:0016021;GO:0005770;GO:0046872;GO:0061630;GO:0006511
isogroupDN69222_c0_g2	GO:0005911;GO:0005829;GO:0005887;GO:0031430;GO:0030016;GO:0016604;GO:0005886;GO:0042383;GO:0030018;GO:0030506;GO:0005524;GO:0005516;GO:0050839;GO:0005085;GO:0046872;GO:0005547;GO:0043325;GO:0032266;GO:0005546;GO:0070273;GO:0010314;GO:0106310;GO:0004674;GO:0004712;GO:0008307;GO:0031432;GO:0098609;GO:0036309;GO:0051056;GO:0045214
isogroupDN103459_c0_g1	GO:0005737;GO:0052689;GO:0008474;GO:0006631;GO:0002084
isogroupDN49176_c0_g1	GO:0005743;GO:0005753;GO:0000276;GO:0000274;GO:0005739;GO:0044877;GO:0015078;GO:0046034;GO:0015986;GO:1901653;GO:0042776
isogroupDN74581_c6_g1	GO:0046872
isogroupDN56181_c0_g1	GO:0005783;GO:0005789;GO:0071782;GO:0016021;GO:0005635;GO:0019900;GO:0003950;GO:1990404;GO:0043539;GO:1990830;GO:0030968;GO:0036498;GO:0060548;GO:0071902;GO:0006471;GO:0070213;GO:0140289
isogroupDN21745_c0_g2	GO:0005658;GO:0005829;GO:0005654;GO:0003677;GO:0006260;GO:0006270;GO:0006269
isogroupDN71651_c0_g3	GO:0005737;GO:0005634;GO:0005732;GO:0042802;GO:0003723;GO:0070034;GO:0000493;GO:0051973;GO:1904358;GO:0001522;GO:0042254;GO:0043489;GO:0006364;GO:1905323;GO:0090669
isogroupDN96820_c0_g1	GO:0005783;GO:0031305;GO:0005743;GO:0005741;GO:0005739;GO:0005744;GO:0030150
isogroupDN108321_c0_g1	GO:0000139;GO:0016021;GO:0004382;GO:0045134;GO:0006487
isogroupDN88421_c0_g1	GO:0005829;GO:0005634;GO:0097573;GO:0051536;GO:0046872;GO:0044571;GO:0006879;GO:0097428
isogroupDN64623_c1_g2	GO:0016324;GO:0009986;GO:0098591;GO:0070062;GO:0016021;GO:0016020;GO:0005654;GO:0005886;GO:0008559;GO:0005524;GO:0042626;GO:0046943;GO:0099038;GO:0015562;GO:0140328;GO:0090554;GO:0090555;GO:0022857;GO:0031625;GO:0042910;GO:1905039;GO:0099040;GO:0140115;GO:0000086;GO:0045332;GO:1901529;GO:2001225;GO:0047484;GO:0009410;GO:0072089;GO:0046865;GO:0070633;GO:0055085;GO:0150104;GO:1990961;GO:1990962
isogroupDN74205_c3_g1	GO:0005737;GO:0047685
isogroupDN77899_c0_g1	GO:0003677;GO:0003917;GO:0000287;GO:0006265
isogroupDN10941_c0_g1	GO:0005524;GO:0016887;GO:0046983;GO:0051082;GO:0008270;GO:0006457
isogroupDN89723_c0_g1	GO:0005952;GO:0005813;GO:0005737;GO:0005829;GO:0098978;GO:0031588;GO:0048471;GO:0005886;GO:0044853;GO:0032991;GO:0045202;GO:0030315;GO:0031698;GO:0030552;GO:0004862;GO:0008603;GO:0042802;GO:0019904;GO:0034236;GO:0044877;GO:0036094;GO:0031625;GO:0050804;GO:2000480;GO:0045859;GO:0097338
isogroupDN69279_c0_g1	GO:0009507;GO:0009941;GO:0009570;GO:0009535;GO:0005829;GO:0009579;GO:0003729;GO:0008266;GO:0003723;GO:0016553;GO:1901259;GO:0009631;GO:0045087;GO:0006397;GO:0009409;GO:0009451;GO:0006396;GO:0043489
isogroupDN70579_c3_g10	GO:0005794;GO:0005887;GO:0045121;GO:0030670;GO:0035355;GO:0042802;GO:0071723;GO:0050135;GO:0061809;GO:0038023;GO:0035663;GO:0004888;GO:0071221;GO:0071726;GO:0042496;GO:0006954;GO:0045087;GO:0002755;GO:0032731;GO:1900227;GO:0034150;GO:0002224
isogroupDN88773_c0_g1	GO:0005829;GO:0030170
isogroupDN42474_c1_g1	GO:0008953;GO:0046677
isogroupDN56070_c0_g1	
isogroupDN69100_c1_g1	GO:0005737;GO:0005829;GO:0005739;GO:0004084;GO:0042802;GO:0052656;GO:0052654;GO:0050048;GO:0052655;GO:0009083;GO:0009098;GO:0006629;GO:0009099
isogroupDN55243_c0_g2	GO:0005887;GO:0004930;GO:0016499;GO:0017046;GO:0007631;GO:0007186;GO:0007218;GO:0070374;GO:0051480
isogroupDN58819_c0_g2	GO:0005524
isogroupDN63690_c0_g2	GO:0005886;GO:0005891;GO:0046872;GO:0008022;GO:0005245;GO:0070588;GO:0007204;GO:0034765
isogroupDN73504_c5_g1	GO:0031012;GO:0005576;GO:0046872;GO:0004222;GO:0001658;GO:0030198;GO:0048232;GO:1902017;GO:0003073
isogroupDN97832_c0_g1	GO:0005576;GO:0016491;GO:0010508
isogroupDN12151_c0_g2	GO:0050660;GO:0008470;GO:0006552
isogroupDN63609_c0_g1	GO:0005789;GO:0005643;GO:0043022;GO:0003746;GO:0051028;GO:0045727;GO:0045901;GO:0045905;GO:0015031
isogroupDN73845_c10_g1	GO:0030424;GO:0098978;GO:0030426;GO:0005887;GO:0099056;GO:0043005;GO:0005886;GO:0014069;GO:0042734;GO:0045202;GO:0030246;GO:0050839;GO:0004930;GO:0016524;GO:0015643;GO:0007189;GO:0035584;GO:0007166;GO:0007157;GO:0051965;GO:0090129
isogroupDN73995_c5_g1	GO:0005737;GO:0005829;GO:0031597;GO:0031011;GO:0005730;GO:0005654;GO:0005634;GO:0004866;GO:0070628;GO:0004843;GO:0006310;GO:0006281;GO:0048853;GO:0021670;GO:0030901;GO:0032435;GO:0042766;GO:0045739;GO:0045880;GO:1904507;GO:0045893;GO:0016579;GO:0051726;GO:0006282;GO:0006275;GO:0060382;GO:0045995;GO:0061136;GO:0000723;GO:0006511
isogroupDN74023_c6_g1	
isogroupDN45536_c1_g1	GO:0005524;GO:0016887;GO:0003723;GO:0003724
isogroupDN70126_c2_g2	GO:0000932;GO:0035198;GO:0030371;GO:0061630;GO:0004842;GO:0008270;GO:0010172;GO:0008543;GO:0000082;GO:0035278;GO:0010586;GO:0017148;GO:0021915;GO:0043161;GO:0051865;GO:0000209;GO:0060964;GO:2000177;GO:0072089
isogroupDN72565_c3_g1	GO:0005737;GO:0005789;GO:0043231;GO:0062181;GO:0070330;GO:0034875;GO:0032451;GO:0019899;GO:0101020;GO:0101021;GO:0020037;GO:0005506;GO:0004497;GO:0016491;GO:0008401;GO:0005496;GO:0008395;GO:0050649;GO:0070576;GO:0030343;GO:0070989;GO:0010468;GO:0009617;GO:0008202
isogroupDN69382_c9_g6	GO:0034451;GO:0005737;GO:0005829;GO:0043231;GO:0048471;GO:0005524;GO:0036312;GO:0007249;GO:0035556;GO:1900016;GO:0050680;GO:0048147;GO:0043124;GO:0050728;GO:0045824;GO:0032687;GO:0032688;GO:0032691;GO:0032695;GO:0032715;GO:0032088;GO:1901223;GO:1900226;GO:0014067;GO:0032720;GO:0031396;GO:0032496;GO:0042110
isogroupDN99028_c0_g1	GO:0005938;GO:0005813;GO:0005737;GO:0005829;GO:0016021;GO:0048471;GO:0005886;GO:0055037;GO:0005525;GO:0003924;GO:0032488;GO:0051301;GO:0016477;GO:0030031;GO:0006897;GO:0060562;GO:0040001;GO:0000132;GO:0007163;GO:2000370;GO:0110039;GO:0032970;GO:1903358
isogroupDN49260_c0_g2	GO:0005737;GO:0031012;GO:0005615;GO:0005634;GO:0005509;GO:0005518;GO:0001046;GO:0004222;GO:0043565;GO:0008270;GO:0060435;GO:0098586;GO:0030574;GO:0060309;GO:0030198;GO:0048286;GO:1904905;GO:0000122;GO:0060339;GO:0050679;GO:0060054;GO:0010628;GO:0032727;GO:0045944;GO:0060340;GO:0006606;GO:0006508;GO:0050691;GO:1901163;GO:0001666;GO:0014070;GO:0009410;GO:0035313
isogroupDN59984_c0_g1	GO:0070062;GO:0016021;GO:0005886;GO:0005509;GO:0098609;GO:0021987;GO:0007157;GO:0035329;GO:0007156;GO:0022008
isogroupDN70589_c0_g1	GO:0003677;GO:0046872
isogroupDN69526_c3_g2	GO:0016021;GO:0005886;GO:0005509;GO:0007156
isogroupDN112777_c0_g1	GO:0005737;GO:0016363;GO:0005643;GO:0005049;GO:0031267;GO:0000049;GO:0009908;GO:0010014;GO:0006409;GO:0008033;GO:0071528
isogroupDN66830_c0_g1	GO:0031410;GO:0020005;GO:0005525;GO:0003924;GO:0044406;GO:0035458;GO:0071346;GO:0050830;GO:0042832;GO:0051607;GO:0001818;GO:0046426;GO:0032480;GO:0034345;GO:0045070;GO:0043122
isogroupDN72672_c3_g1	GO:0005737;GO:0016149
isogroupDN70390_c1_g1	GO:0005737;GO:0098978;GO:0098793;GO:0019005;GO:0098685;GO:0045202;GO:0001662;GO:0099575;GO:2000300;GO:0031146
isogroupDN26973_c0_g2	GO:0016021;GO:0005886;GO:0045211;GO:0016298;GO:0046872;GO:0004806;GO:0019369;GO:0071926;GO:0007216;GO:0006690;GO:0016042;GO:0007405;GO:0022008;GO:0042136;GO:0010898;GO:0001516;GO:0050727;GO:0098921
isogroupDN72193_c2_g1	GO:0036468;GO:0030170;GO:0004837;GO:0019752
isogroupDN69824_c7_g1	GO:0031012;GO:0005576;GO:0046872;GO:0004222;GO:0001658;GO:0030198;GO:0048232;GO:1902017;GO:0003073
isogroupDN107711_c0_g1	GO:0005737;GO:0005829;GO:0016281;GO:0005845;GO:0000932;GO:0000340;GO:0003723;GO:0000339;GO:0008135;GO:0003743;GO:0031625;GO:0031047;GO:0017148;GO:1905618
isogroupDN70801_c1_g1	GO:0005874;GO:0005524;GO:0008017;GO:0003777;GO:0071555;GO:0007018;GO:0007052
isogroupDN73341_c5_g2	GO:0060170;GO:0043197;GO:0005789;GO:0005887;GO:0097730;GO:0035240;GO:0001588;GO:0004930;GO:0007190;GO:0071880;GO:0007191;GO:0007212;GO:0007187;GO:0060158;GO:0051482;GO:0010628;GO:0051281;GO:0042311
isogroupDN70000_c2_g2	GO:0005829;GO:0003834;GO:0010436;GO:0046872;GO:1901810;GO:0016121;GO:0042574;GO:0001523;GO:0042572
isogroupDN72854_c8_g7	GO:0000794;GO:0005829;GO:0072687;GO:0031514;GO:0005634;GO:0001520;GO:0035082;GO:0051321;GO:0007286
isogroupDN68596_c0_g1	GO:0005737;GO:0030425;GO:0090443;GO:0005794;GO:0005654;GO:0005886;GO:0070016;GO:0005516;GO:0051721;GO:0044877;GO:0031267;GO:0000122;GO:0045892;GO:0045944
isogroupDN41770_c0_g1	GO:0005737;GO:0005524;GO:0031072;GO:0051082;GO:0008270;GO:0006260;GO:0006457;GO:0009408
isogroupDN71067_c2_g1	GO:0032996;GO:0033257;GO:0005737;GO:0005829;GO:0043231;GO:0030496;GO:0005654;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0140297;GO:0042826;GO:0030674;GO:0003713;GO:0003714;GO:0019730;GO:0006974;GO:0042742;GO:0042832;GO:0030330;GO:0030198;GO:0002268;GO:0002467;GO:0002455;GO:0007249;GO:0042771;GO:0002315;GO:0043066;GO:0032717;GO:0032088;GO:0046426;GO:0045892;GO:0032720;GO:0032729;GO:0032733;GO:0045944;GO:0045893;GO:0045727;GO:0006606;GO:0042981;GO:0051101;GO:1901222;GO:0010225;GO:0009615;GO:0048536;GO:0042088;GO:0045064
isogroupDN71003_c6_g1	GO:0000932;GO:0035198;GO:0030371;GO:0061630;GO:0004842;GO:0008270;GO:0010172;GO:0008543;GO:0000082;GO:0035278;GO:0010586;GO:0017148;GO:0021915;GO:0043161;GO:0051865;GO:0000209;GO:0060964;GO:2000177;GO:0072089
isogroupDN60078_c0_g1	GO:0005813;GO:0005737;GO:0030496;GO:0072686;GO:1990023;GO:0097431;GO:0019900;GO:0007049;GO:0051301;GO:0007346
isogroupDN12542_c0_g2	GO:0005814;GO:0005813;GO:0005694;GO:0005737;GO:0005829;GO:0097386;GO:0098978;GO:0030426;GO:0000792;GO:0044224;GO:0043219;GO:0072687;GO:0005874;GO:0030496;GO:0005739;GO:0072686;GO:0043209;GO:0035748;GO:0005730;GO:0005634;GO:0033010;GO:0033270;GO:0043204;GO:0048471;GO:0005886;GO:0043220;GO:0005819;GO:0097456;GO:0003682;GO:0140297;GO:0035035;GO:0004407;GO:0042826;GO:0003950;GO:0070403;GO:0017136;GO:0046970;GO:0034979;GO:0033558;GO:0042903;GO:0043130;GO:0008270;GO:0006914;GO:0051301;GO:0044242;GO:0061433;GO:0071872;GO:0035729;GO:0071456;GO:0071219;GO:0034599;GO:0048012;GO:0016575;GO:0070932;GO:0070933;GO:0051321;GO:0022011;GO:0043066;GO:0010507;GO:0008285;GO:1900425;GO:0045599;GO:1900226;GO:0048715;GO:0070446;GO:0010801;GO:0042177;GO:2000378;GO:0045843;GO:0000122;GO:0061428;GO:0045892;GO:0034983;GO:0014065;GO:0051987;GO:0051781;GO:0043388;GO:1900119;GO:0045836;GO:1900195;GO:0032436;GO:2000777;GO:0045944;GO:0043161;GO:0006471;GO:0006476;GO:0043491;GO:0051726;GO:0045598;GO:0031641;GO:0099149;GO:0090042
isogroupDN71208_c10_g3	GO:0005829;GO:0004853;GO:0006783;GO:0006778;GO:0006782
isogroupDN114287_c0_g1	GO:0005783;GO:0005789;GO:0016021;GO:0046872;GO:0016717;GO:0052631;GO:0070417;GO:0006629;GO:0030148
isogroupDN73351_c5_g1	GO:0005829;GO:0106276;GO:0004074;GO:0106277;GO:0000166;GO:0008270;GO:0042167
isogroupDN70364_c2_g2	GO:0030173;GO:0008375;GO:0046872;GO:0033829;GO:0030154;GO:0031101;GO:0055016;GO:0045665;GO:0007399;GO:0007219;GO:0007389;GO:0008593
isogroupDN72523_c3_g1	GO:0005789;GO:0070330;GO:0020037;GO:0005506
isogroupDN87792_c0_g1	GO:0009507;GO:0005829;GO:0005783;GO:0046872;GO:0016791
isogroupDN29288_c0_g1	GO:0005663;GO:0005634;GO:0005524;GO:0016887;GO:0003677;GO:0006281;GO:0006261
isogroupDN66608_c2_g1	GO:0005829;GO:0005730;GO:0005634;GO:0003677;GO:0001228;GO:0003700;GO:0000981;GO:0001227;GO:0019904;GO:0000978;GO:0000977;GO:0030154;GO:0071425;GO:0097152;GO:0000122;GO:0022008;GO:0045944;GO:0006357;GO:0006355;GO:0007296
isogroupDN73309_c3_g1	GO:0030424;GO:0030425;GO:0005769;GO:0010008;GO:0005887;GO:0045121;GO:0043025;GO:0005886;GO:0098797;GO:0043235;GO:0005524;GO:0005509;GO:0004712;GO:0004714;GO:0071300;GO:0001838;GO:0048484;GO:0035860;GO:0007156;GO:0060384;GO:0000165;GO:0033619;GO:0007399;GO:0001755;GO:0007158;GO:0030182;GO:0042551;GO:0061146;GO:0033630;GO:0030335;GO:0045793;GO:0010628;GO:0033674;GO:0043410;GO:0072300;GO:0014042;GO:0010976;GO:0033141;GO:0051897;GO:0045893;GO:0050770;GO:0030155;GO:0048265;GO:0009410;GO:0060041;GO:0007169;GO:0035799;GO:0001657
isogroupDN39126_c1_g1	GO:0016757;GO:0009103;GO:0009243
isogroupDN87237_c0_g1	GO:0005829;GO:0005789;GO:0000139;GO:0005886;GO:0032991;GO:0001965;GO:0005092;GO:0030154;GO:0034260;GO:1905098;GO:0007399;GO:0016239;GO:0008277
isogroupDN56039_c0_g2	GO:0005634;GO:0009926;GO:0001708;GO:0009793;GO:0010305;GO:0048364;GO:0019827
isogroupDN64212_c5_g1	GO:0016021;GO:0016020;GO:0005262;GO:0005509;GO:0030246;GO:0050982
isogroupDN3850_c1_g1	GO:0005737;GO:0005829;GO:0030485;GO:0032421;GO:0016597;GO:0020037;GO:0033754;GO:0046872;GO:0019825;GO:0004833;GO:0034354;GO:0002376;GO:0006954;GO:0034276;GO:0033555;GO:0046007;GO:0032693;GO:0070233;GO:0042130;GO:0043065;GO:0002678;GO:0032735;GO:0070234;GO:0002666;GO:0002830;GO:0032496;GO:0036269;GO:0019441
isogroupDN58867_c0_g1	
isogroupDN72781_c6_g1	GO:0005789;GO:0016021;GO:0020037;GO:0005506;GO:0102033;GO:0010430
isogroupDN73556_c9_g1	GO:0005576;GO:0016021;GO:0005654;GO:0005886;GO:0046872;GO:0004222;GO:0008237;GO:0017124;GO:0007155;GO:0007520;GO:0045766
isogroupDN73694_c7_g1	GO:0005737;GO:0016020;GO:0005730;GO:0005654;GO:0005634;GO:0030674;GO:0043023;GO:0003723;GO:0032092;GO:1904751;GO:1902680;GO:0015031;GO:0000055
isogroupDN73529_c3_g1	GO:0005694;GO:0005730;GO:0005654;GO:0008097;GO:0000981;GO:0019843;GO:0000463;GO:1902570;GO:1901796;GO:0000027;GO:0042273
isogroupDN49950_c0_g1	GO:0016021;GO:0005886;GO:0004969;GO:0001696;GO:0045907
isogroupDN64438_c0_g1	GO:0005829;GO:0005783;GO:0005789;GO:0000139;GO:0016021;GO:0031902;GO:0005765;GO:0005637;GO:0005654;GO:0008432;GO:0046872;GO:0061630;GO:0004842;GO:0070304;GO:0051865;GO:0006511
isogroupDN55976_c0_g2	GO:0030127;GO:0031463;GO:0005737;GO:0031410;GO:0005829;GO:0005783;GO:0070971;GO:0005789;GO:0005768;GO:0005654;GO:0005634;GO:0005509;GO:0048306;GO:0042802;GO:0000287;GO:0046983;GO:0042803;GO:0030674;GO:0043495;GO:1990756;GO:0006919;GO:0001525;GO:0006915;GO:0034605;GO:0048208;GO:0006888;GO:0006886;GO:0051898;GO:0032007;GO:0030948;GO:0014032;GO:0014029;GO:0045766;GO:0043280;GO:0010595;GO:0001938;GO:1902527;GO:0051592;GO:0036324
isogroupDN10298_c0_g1	GO:0030128;GO:0030125;GO:0005768;GO:0005886;GO:0030276;GO:0005543;GO:0048568;GO:0006897;GO:0001701;GO:1903671;GO:0030948;GO:0007219;GO:0045747;GO:0030100
isogroupDN103858_c0_g1	GO:0005634;GO:0009705;GO:0005524;GO:0004672;GO:0106310;GO:0004674;GO:0004712;GO:0035556;GO:0006468;GO:0009651
